date,window_start,actual_return,baseline_pred,selected_pred,ma_linear_pred,baseline_err,selected_err,ma_linear_err,baseline_correct,selected_correct,ma_signal_correct
2025-05-17,2025-01-01,-0.0238707053594419,-0.0013175752205088368,0.0020576291596667725,0.0022801094663800216,0.02255313013893306,0.02592833451910867,0.02615081482582192,True,False,False
2025-05-18,2025-01-01,0.0090797569001714,0.0072161437551444925,0.0022472455942372884,0.0023312368033983144,0.001863613145026908,0.0068325113059341126,0.006748520096773086,True,True,True
2025-05-19,2025-01-01,0.0123819905958946,0.005903839302640295,0.0019295865722336089,0.0023786297580699594,0.006478151293254305,0.010452404023660992,0.01000336083782464,True,True,True
2025-05-20,2025-01-01,-0.0019744259043442,0.004887925323188663,0.001893079529845804,0.0024261063220158887,0.006862351227532863,0.0038675054341900036,0.004400532226360089,False,False,False
2025-05-21,2025-01-01,0.0111617037332287,-0.0008613357085138346,0.002033137248582571,0.0024741718233576983,0.012023039441742534,0.00912856648464613,0.008687531909871002,False,True,True
2025-05-22,2025-01-01,0.0438066638646603,-0.0006924777261281092,0.0019071262141341463,0.0025225353121775367,0.0444991415907884,0.041899537650526154,0.04128412855248276,False,True,True
2025-05-23,2025-01-01,-0.051691806751355,0.006911789711710899,0.0015877441325333847,0.0025704415024638085,0.0586035964630659,0.05327955088388838,0.054262248253818805,False,False,False
2025-05-24,2025-01-01,0.0016641371061119,0.006714764568557519,0.002513015704570963,0.0026114049470419756,0.0050506274624456185,0.0008488785984590631,0.0009472678409300755,True,True,True
2025-05-25,2025-01-01,0.0083447759096089,0.008645316905756765,0.0020061125589731464,0.0026549382538000777,0.00030054099614786403,0.006338663350635754,0.005689837655808824,True,True,True
2025-05-26,2025-01-01,0.0048493952128894,0.004384717536452628,0.0019325221687437333,0.0026972730274001794,0.0004646776764367722,0.0029168730441456667,0.0021521221854892206,True,True,True
2025-05-27,2025-01-01,0.0385827049796951,0.006893461771914353,0.00196710289503833,0.0027272725767655574,0.03168924320778074,0.036615602084656765,0.035855432402929543,True,True,True
2025-05-28,2025-01-01,0.0071883456573902,0.0009646101289039364,0.0016395480126679077,0.002761483785111935,0.006223735528486264,0.005548797644722292,0.004426861872278265,True,True,True
2025-05-29,2025-01-01,-0.0184765741906497,0.002458806701162951,0.0019408104084890133,0.0027474379685628225,0.02093538089181265,0.020417384599138715,0.021224012159212522,False,False,False
2025-05-30,2025-01-01,-0.0390142992616211,-0.0003172280489721138,0.0021949447971103403,0.0027263014250225584,0.03869707121264899,0.04120924405873144,0.04174060068664366,True,False,False
2025-05-31,2025-01-01,-0.0003384269794335,-0.0026394094806248946,0.002396918100961794,0.0026661401898317753,0.002300982501191395,0.002735345080395294,0.003004567169265275,True,False,False
2025-06-01,2025-01-01,0.0028385555483263,0.0017029522118980147,0.0020225964412068287,0.0026172305888662764,0.0011356033364282854,0.0008159591071194715,0.00022132495946002376,True,True,True
2025-06-02,2025-01-01,0.0279272933933878,0.006862077210328981,0.0019866674564834137,0.002575030546970819,0.02106521618305882,0.025940625936904386,0.025352262846416982,True,True,True
2025-06-03,2025-01-01,-0.005299816803046,0.0037002274421905736,0.001743231125453188,0.002515544710023041,0.009000044245236573,0.007043047928499188,0.007815361513069042,False,False,False
2025-06-04,2025-01-01,0.0059240773649142,0.006907733465584707,0.002063473911502126,0.002465074338191256,0.000983656100670507,0.003860603453412074,0.003459003026722944,True,True,True
2025-06-05,2025-01-01,-0.07373849813037,-0.0003961170216007289,0.0019588367204922976,0.002421286352973206,0.07334238110876928,0.0756973348508623,0.07615978448334321,True,False,False
2025-06-06,2025-01-01,0.0252077728580455,0.005481264117334129,0.0027314634324272936,0.002368209101915107,0.01972650874071137,0.022476309425618207,0.02283956375613039,True,True,True
2025-06-07,2025-01-01,0.0199058008651182,0.004651869412946065,0.0017788299423050252,0.002325754176835973,0.015253931452172135,0.018126970922813176,0.01758004668828223,True,True,True
2025-06-08,2025-01-01,-0.0062213450636542,-0.0003869444076918724,0.0018168096113020914,0.002284715471427091,0.005834400655962327,0.008038154674956291,0.008506060535081291,True,False,False
2025-06-09,2025-01-01,0.0679985889011709,-0.000531967526414535,0.0020739861069440355,0.002241454614591863,0.06853055642758543,0.06592460279422686,0.06575713428657903,False,True,True
2025-06-10,2025-01-01,0.0492260477403638,-0.0006583795239869501,0.001355017766443372,0.002207666350941362,0.04988442726435075,0.047871029973920426,0.04701838138942244,False,True,True
2025-06-11,2025-01-01,-0.014212913244583,-0.005134444232056955,0.0015282360215201443,0.0021786254307079606,0.009078469012526045,0.015741149266103146,0.01639153867529096,True,False,False
2025-06-12,2025-01-01,-0.0438914169742269,0.00980376962847939,0.002149262976775172,0.002144779496366468,0.053695186602706294,0.04604067995100208,0.04603619647059337,False,False,False
2025-06-13,2025-01-01,-0.0272679741474511,0.00927641673811477,0.0024448486865730097,0.0021199768472100543,0.03654439088556587,0.02971282283402411,0.029387950994661155,False,False,False
2025-06-14,2025-01-01,-0.0178492888460873,0.00042128648487244655,0.00228515240292727,0.002090081175598035,0.018270575330959746,0.02013444124901457,0.019939370021685332,False,False,False
2025-06-15,2025-01-01,0.0052865056109254,0.0033598037321194386,0.002190928939161333,0.002056767185502009,0.0019267018788059614,0.003095576671764067,0.003229738425423391,True,True,True
2025-06-16,2025-01-01,-0.0024470263889081,0.000941964555815551,0.001965216074010646,0.002024871562642299,0.003388990944723651,0.004412242462918745,0.004471897951550399,False,False,False
2025-06-17,2025-01-01,-0.0117466139320362,-0.0037778114274001793,0.002037907165848556,0.0019824287735612364,0.007968802504636021,0.013784521097884755,0.013729042705597435,True,False,False
2025-06-18,2025-01-01,0.0053928018250346,-0.005315377749151194,0.002129815252067178,0.0019373215666094847,0.010708179574185794,0.0032629865729674216,0.003455480258425115,False,True,True
2025-06-19,2025-01-01,-0.0010489829382142,0.0037889069607170214,0.0019640220367974598,0.001898145724604136,0.004837889898931222,0.0030130049750116596,0.002947128662818336,False,False,False
2025-06-20,2025-01-01,-0.0453469766213401,0.0027685391010459,0.002024443784971748,0.0018686709417663548,0.048115515722386,0.04737142040631185,0.04721564756310646,False,False,False
2025-06-21,2025-01-01,-0.0443685487628289,0.009167219216998906,0.00245644858271058,0.001835188500264384,0.0535357679798278,0.04682499734553948,0.046203737263093285,False,False,False
2025-06-22,2025-01-01,-0.0314203906894213,0.0005865647256483144,0.002451970497265708,0.0017956826228387977,0.032006955415069614,0.033872361186687,0.03321607331226009,False,False,False
2025-06-23,2025-01-01,0.0868910668308287,-0.0004966883317550723,0.002324858905938384,0.001745654012079814,0.08738775516258378,0.08456620792489032,0.08514541281874889,False,True,True
2025-06-24,2025-01-01,0.0108116145545347,-0.007658588196607981,0.001172748962673439,0.001706865660319073,0.01847020275114268,0.009638865591861261,0.009104748894215628,False,True,True
2025-06-25,2025-01-01,-0.0117231957893073,0.0027202027948086483,0.0018990468321901698,0.0016688916806368312,0.01444339858411595,0.013622242621497471,0.013392087469944133,False,False,False
2025-06-26,2025-01-01,-0.0013076347482894,0.0036785275928294036,0.002130015081545634,0.0016470596039064747,0.004986162341118804,0.003437649829835034,0.002954694352195875,False,False,False
2025-06-27,2025-01-01,0.0031952591093227,0.002630687343257946,0.0020294442022092854,0.0016196233260970558,0.000564571766064754,0.0011658149071134146,0.0015756357832256442,True,True,False
2025-06-28,2025-01-01,0.0054633492473277,0.005661995323318071,0.0019839609056755943,0.0016025298212429305,0.00019864607599037049,0.003479388341652106,0.0038608194260847696,True,True,False
2025-06-29,2025-01-01,0.0261993107869851,0.005985027268978298,0.001961646766126357,0.0015925957239884456,0.0202142835180068,0.02423766402085874,0.024606715062996654,True,True,False
2025-06-30,2025-01-01,-0.0057960166076853,-0.004187260318442515,0.0017597894327953298,0.0015791891921764438,0.0016087562892427845,0.007555806040480629,0.007375205799861744,True,False,True
2025-07-01,2025-07-01,-0.0324443142255167,-0.003789301807696928,0.0015532123572185052,0.001464281311517041,0.02865501241781977,0.0339975265827352,0.03390859553703374,True,False,True
2025-07-02,2025-07-01,0.0688100528844413,-0.000660286566326438,0.001686766145308416,0.0014336298802136759,0.06947033945076773,0.06712328673913288,0.06737642300422762,False,True,False
2025-07-03,2025-07-01,0.0076504506660057,-0.000915281371046388,0.0009392689555494527,0.0014301103971333339,0.008565732037052088,0.006711181710456247,0.006220340268872366,False,True,False
2025-07-04,2025-07-01,-0.0318366578514969,0.01133439881499677,0.0016246170482785462,0.0014318588344542293,0.043171056666493665,0.03346127489977545,0.03326851668595113,False,False,True
2025-07-05,2025-07-01,0.0034927864441578,0.0066856327784803205,0.0017424955780307248,0.001430934151441049,0.0031928463343225207,0.001750290866127075,0.002061852292716751,True,True,False
2025-07-06,2025-07-01,0.0214344619354172,0.000747360437032652,0.0013395196190972294,0.0014288867481845786,0.02068710149838455,0.02009494231631997,0.020005575187232623,True,True,False
2025-07-07,2025-07-01,-0.0109765818424891,-0.004279130336976002,0.0013024870741110595,0.0014282873028739862,0.0066974515055130985,0.01227906891660016,0.012404869145363087,True,False,True
2025-07-08,2025-07-01,0.0285066063553804,0.002623815912713473,0.0016163891155339773,0.0014296572071534545,0.025882790442666927,0.02689021723984642,0.027076949148226944,True,True,False
2025-07-09,2025-07-01,0.0593658499976477,-0.0005411988479157178,0.001269867868909537,0.0014349722506061945,0.059907048845563415,0.05809598212873816,0.057930877747041504,False,True,False
2025-07-10,2025-07-01,0.066431758275212,-0.0002956389477088606,0.0011572649144728233,0.0014490662180768345,0.06672739722292086,0.06527449336073918,0.06498269205713517,False,True,False
2025-07-11,2025-07-01,0.0010291624108509,-3.169373009507528e-05,0.0012759312072178773,0.0014848841703877138,0.0010608561409459754,0.0002467687963669772,0.00045572175953681373,False,True,False
2025-07-12,2025-07-01,-0.0050626049172374,0.011710761704037495,0.0017213515070752554,0.0015344824943128148,0.016773366621274894,0.006783956424312655,0.006597087411550215,False,False,True
2025-07-13,2025-07-01,0.0103459666973226,0.005906378245660548,0.0015343048943185144,0.0015845792324547063,0.004439588451662053,0.008811661803004085,0.008761387464867895,True,True,True
2025-07-14,2025-07-01,0.0134500895731117,0.002022115652610548,0.0013429873647394514,0.0016185440026707419,0.011427973920501152,0.01210710220837225,0.011831545570440959,True,True,True
2025-07-15,2025-07-01,0.0419927268661559,0.0030828418317459323,0.0013676173106832177,0.0016528290984679796,0.038909885034409966,0.04062510955547268,0.04033989776768792,True,True,True
2025-07-16,2025-07-01,0.073766027928803,-0.0017767536611572468,0.0012143108364709014,0.001696641721969394,0.07554278158996025,0.0725517170923321,0.0720693862068336,False,True,True
2025-07-17,2025-07-01,0.0312256783134627,-0.004561406140673506,0.0011229287167722629,0.0017561849829153874,0.035787084454136205,0.030102749596690438,0.02946949333054731,False,True,True
2025-07-18,2025-07-01,0.0207754996538493,0.006235780165557814,0.0015346977964191828,0.0018205433494729425,0.014539719488291487,0.01924080185743012,0.01895495630437636,True,True,True
2025-07-19,2025-07-01,0.0130338436231816,0.010150897971858683,0.0015066830702113484,0.001884736384806038,0.002882945651322917,0.011527160552970251,0.011149107238375562,True,True,True
2025-07-20,2025-07-01,0.045670446382074,0.005736956455662058,0.0014539907604630032,0.001940829368239047,0.03993348992641194,0.044216455621611,0.04372961701383495,True,True,True
2025-07-21,2025-07-01,0.0010373538968471,0.0054237397391817994,0.001197782482098781,0.0020053016406614424,0.0043863858423347,0.0001604285852516809,0.0009679477438143424,True,True,True
2025-07-22,2025-07-01,-0.0037800761075303,0.004464131512806975,0.0015713521572927151,0.002076022916168122,0.008244207620337275,0.005351428264823015,0.005856099023698422,False,False,False
2025-07-23,2025-07-01,-0.03185843128317,0.0033263455474989863,0.0014826769475597438,0.002133373733410629,0.035184776830668986,0.03334110823072974,0.03399180501658063,False,False,False
2025-07-24,2025-07-01,0.021572560819185,0.002097801517597377,0.0016165533888229684,0.002182034805109528,0.01947475930158762,0.01995600743036203,0.01939052601407547,True,True,True
2025-07-25,2025-07-01,0.0051944987325842,0.00027495326560451373,0.0012154597487007536,0.00224108542458577,0.004919545466979687,0.003979038983883447,0.0029534133079984304,True,True,True
2025-07-26,2025-07-01,0.0037907536475187,0.006993882227164976,0.0014775193513712319,0.0022919047966400907,0.003203128579646276,0.0023132342961474685,0.0014988488508786094,True,True,True
2025-07-27,2025-07-01,0.0357755730955098,0.006952749285127695,0.0014795922615078547,0.0023402948493604315,0.028822823810382106,0.03429598083400195,0.03343527824614937,True,True,True
2025-07-28,2025-07-01,-0.0226619903849364,-0.0003584501544934575,0.001255142480139963,0.002397840490973575,0.022303540230442943,0.023917132865076362,0.025059830875909975,True,False,False
2025-07-29,2025-07-01,0.0015918602984175,0.0034437841629118885,0.0017344359228210053,0.002444084660178945,0.0018519238644943885,0.00014257562440350528,0.000852224361761445,True,True,True
2025-07-30,2025-07-01,0.003887439502314,0.00635734804993119,0.0014231338186820892,0.002483856653210068,0.0024699085476171897,0.002464305683631911,0.0014035828491039321,True,True,True
2025-07-31,2025-07-01,-0.0292773089332145,0.0015234318235486613,0.0014246693280881761,0.0025140031703865906,0.030800740756763163,0.030701978261302675,0.03179131210360109,False,False,False
2025-08-01,2025-07-01,-0.0563587413975232,0.0017977410583817942,0.0016329315520778765,0.0025373890183588706,0.05815648245590499,0.05799167294960107,0.05889613041588207,False,False,False
