date,ticker,close,volume
2015-09-21,AAPL,25.81759262084961,200888000
2015-09-22,AAPL,25.411985397338867,201384800
2015-09-23,AAPL,25.618154525756836,143026800
2015-09-24,AAPL,25.77053451538086,200878000
2015-09-25,AAPL,25.705543518066406,224607600
2015-09-28,AAPL,25.196863174438477,208436000
2015-09-29,AAPL,24.439424514770508,293461600
2015-09-30,AAPL,24.71729850769043,265892000
2015-10-01,AAPL,24.55596160888672,255716400
2015-10-02,AAPL,24.735227584838867,232079200
2015-10-05,AAPL,24.824865341186523,208258800
2015-10-06,AAPL,24.943632125854492,192787200
2015-10-07,AAPL,24.824865341186523,187062400
2015-10-08,AAPL,24.538026809692383,247918400
2015-10-09,AAPL,25.12514877319336,211064400
2015-10-12,AAPL,25.008623123168945,121868800
2015-10-13,AAPL,25.051197052001953,132197200
2015-10-14,AAPL,24.69713020324707,177849600
2015-10-15,AAPL,25.066883087158203,150694000
2015-10-16,AAPL,24.883129119873047,156930400
2015-10-19,AAPL,25.037752151489258,119036800
2015-10-20,AAPL,25.49489974975586,195871200
2015-10-21,AAPL,25.492658615112305,167180800
2015-10-22,AAPL,25.882583618164062,166616400
2015-10-23,AAPL,26.684829711914062,237467600
2015-10-26,AAPL,25.833280563354492,265335200
2015-10-27,AAPL,25.66969108581543,279537600
2015-10-28,AAPL,26.727401733398438,342205600
2015-10-29,AAPL,27.009756088256836,204909200
2015-10-30,AAPL,26.778942108154297,197461200
2015-11-02,AAPL,27.155418395996094,128813200
2015-11-03,AAPL,27.466907501220703,182076000
2015-11-04,AAPL,27.339174270629883,179544400
2015-11-05,AAPL,27.21314811706543,158210800
2015-11-06,AAPL,27.244651794433594,132169200
2015-11-09,AAPL,27.134374618530273,135485600
2015-11-10,AAPL,26.27918243408203,236511600
2015-11-11,AAPL,26.130653381347656,180872000
2015-11-12,AAPL,26.042877197265625,130102400
2015-11-13,AAPL,25.282209396362305,183249600
2015-11-16,AAPL,25.696298599243164,152426800
2015-11-17,AAPL,25.586029052734375,110467600
2015-11-18,AAPL,26.39620590209961,186698800
2015-11-19,AAPL,26.731534957885742,173183200
2015-11-20,AAPL,26.848562240600586,137148400
2015-11-23,AAPL,26.499725341796875,129930000
2015-11-24,AAPL,26.754045486450195,171212800
2015-11-25,AAPL,26.562747955322266,85553200
2015-11-27,AAPL,26.513227462768555,52185600
2015-11-30,AAPL,26.623510360717773,156721200
2015-12-01,AAPL,26.40745735168457,139409600
2015-12-02,AAPL,26.16890525817871,133546400
2015-12-03,AAPL,25.925853729248047,166278000
2015-12-04,AAPL,26.787799835205078,231108000
2015-12-07,AAPL,26.619009017944336,128336800
2015-12-08,AAPL,26.607763290405273,137238000
2015-12-09,AAPL,26.020376205444336,185445600
2015-12-10,AAPL,26.144155502319336,116850800
2015-12-11,AAPL,25.471248626708984,187544800
2015-12-14,AAPL,25.313718795776367,257274800
2015-12-15,AAPL,24.865861892700195,213292400
2015-12-16,AAPL,25.057159423828125,224954000
2015-12-17,AAPL,24.526042938232422,179091200
2015-12-18,AAPL,23.862136840820312,385813200
2015-12-21,AAPL,24.15470314025879,190362400
2015-12-22,AAPL,24.132200241088867,131157600
2015-12-23,AAPL,24.44277000427246,130629600
2015-12-24,AAPL,24.31224250793457,54281600
2015-12-28,AAPL,24.03993034362793,106816800
2015-12-29,AAPL,24.472030639648438,123724800
2015-12-30,AAPL,24.152454376220703,100855200
2015-12-31,AAPL,23.688852310180664,163649200
2016-01-04,AAPL,23.70909881591797,270597600
2016-01-05,AAPL,23.11496925354004,223164000
2016-01-06,AAPL,22.662622451782227,273829600
2016-01-07,AAPL,21.70615005493164,324377600
2016-01-08,AAPL,21.8209228515625,283192000
2016-01-11,AAPL,22.174257278442383,198957600
2016-01-12,AAPL,22.496082305908203,196616800
2016-01-13,AAPL,21.917709350585938,249758400
2016-01-14,AAPL,22.397056579589844,252680400
2016-01-15,AAPL,21.859182357788086,319335600
2016-01-19,AAPL,21.75341033935547,212350800
2016-01-20,AAPL,21.782672882080078,289337600
2016-01-21,AAPL,21.672399520874023,208646000
2016-01-22,AAPL,22.82465171813965,263202000
2016-01-25,AAPL,22.379053115844727,207178000
2016-01-26,AAPL,22.502830505371094,300308000
2016-01-27,AAPL,21.024250030517578,533478800
2016-01-28,AAPL,21.175025939941406,222715200
2016-01-29,AAPL,21.906450271606445,257666000
2016-02-01,AAPL,21.70164680480957,163774000
2016-02-02,AAPL,21.262800216674805,149428800
2016-02-03,AAPL,21.683645248413086,183857200
2016-02-04,AAPL,21.857877731323242,185886800
2016-02-05,AAPL,21.274093627929688,185672400
2016-02-08,AAPL,21.49810028076172,216085600
2016-02-09,AAPL,21.493576049804688,177324800
2016-02-10,AAPL,21.330656051635742,169374400
2016-02-11,AAPL,21.201683044433594,200298800
2016-02-12,AAPL,21.267303466796875,161405600
2016-02-16,AAPL,21.86693000793457,196231600
2016-02-17,AAPL,22.20181655883789,179452800
2016-02-18,AAPL,21.780942916870117,156084000
2016-02-19,AAPL,21.731168746948242,141496800
2016-02-22,AAPL,21.92122459411621,137123200
2016-02-23,AAPL,21.425695419311523,127770400
2016-02-24,AAPL,21.744741439819336,145022800
2016-02-25,AAPL,21.894081115722656,110330800
2016-02-26,AAPL,21.92801856994629,115964400
2016-02-29,AAPL,21.878236770629883,140865200
2016-03-01,AAPL,22.747127532958984,201628400
2016-03-02,AAPL,22.796905517578125,132678400
2016-03-03,AAPL,22.966609954833984,147822800
2016-03-04,AAPL,23.308284759521484,184220400
2016-03-07,AAPL,23.050329208374023,143315600
2016-03-08,AAPL,22.860260009765625,126247600
2016-03-09,AAPL,22.880626678466797,108806800
2016-03-10,AAPL,22.891942977905273,134054400
2016-03-11,AAPL,23.138578414916992,109632800
2016-03-14,AAPL,23.197404861450195,100304400
2016-03-15,AAPL,23.663522720336914,160270800
2016-03-16,AAPL,23.978038787841797,153214000
2016-03-17,AAPL,23.939577102661133,137682800
2016-03-18,AAPL,23.96673011779785,176820800
2016-03-21,AAPL,23.9644718170166,142010800
2016-03-22,AAPL,24.147748947143555,129777600
2016-03-23,AAPL,24.014240264892578,102814000
2016-03-24,AAPL,23.910158157348633,104532000
2016-03-28,AAPL,23.801546096801758,77645600
2016-03-29,AAPL,24.364971160888672,124760400
2016-03-30,AAPL,24.790355682373047,182404400
2016-03-31,AAPL,24.661386489868164,103553600
2016-04-01,AAPL,24.88765525817871,103496000
2016-04-04,AAPL,25.14334487915039,149424800
2016-04-05,AAPL,24.846927642822266,106314800
2016-04-06,AAPL,25.107141494750977,105616400
2016-04-07,AAPL,24.55956268310547,127207600
2016-04-08,AAPL,24.586719512939453,94326800
2016-04-11,AAPL,24.66816520690918,117630000
2016-04-12,AAPL,24.98948097229004,108929200
2016-04-13,AAPL,25.351520538330078,133029200
2016-04-14,AAPL,25.365097045898438,101895600
2016-04-15,AAPL,24.855974197387695,187756000
2016-04-18,AAPL,24.319711685180664,243286000
2016-04-19,AAPL,24.190744400024414,129539600
2016-04-20,AAPL,24.240516662597656,122444000
2016-04-21,AAPL,23.978038787841797,126210000
2016-04-22,AAPL,23.912425994873047,134732400
2016-04-25,AAPL,23.77666473388672,112126400
2016-04-26,AAPL,23.61149024963379,224064800
2016-04-27,AAPL,22.133930206298828,458408400
2016-04-28,AAPL,21.457368850708008,328970800
2016-04-29,AAPL,21.210735321044922,274126000
2016-05-02,AAPL,21.1881046295166,192640400
2016-05-03,AAPL,21.53657341003418,227325200
2016-05-04,AAPL,21.312562942504883,164102000
2016-05-05,AAPL,21.226051330566406,143562000
2016-05-06,AAPL,21.107675552368164,174799600
2016-05-09,AAPL,21.123613357543945,131745600
2016-05-10,AAPL,21.267030715942383,134747200
2016-05-11,AAPL,21.059865951538086,114876400
2016-05-12,AAPL,20.565866470336914,305258800
2016-05-13,AAPL,20.606843948364258,177571200
2016-05-16,AAPL,21.371747970581055,245039200
2016-05-17,AAPL,21.282962799072266,187667600
2016-05-18,AAPL,21.526546478271484,168249600
2016-05-19,AAPL,21.44458770751953,121768400
2016-05-20,AAPL,21.67679786682129,128104000
2016-05-23,AAPL,21.952255249023438,152074400
2016-05-24,AAPL,22.286901473999023,140560800
2016-05-25,AAPL,22.67845916748047,152675200
2016-05-26,AAPL,22.858295440673828,225324800
2016-05-27,AAPL,22.844640731811523,145364800
2016-05-31,AAPL,22.73309898376465,169228800
2016-06-01,AAPL,22.414382934570312,116693200
2016-06-02,AAPL,22.245920181274414,160766400
2016-06-03,AAPL,22.291454315185547,114019600
2016-06-06,AAPL,22.453083038330078,93170000
2016-06-07,AAPL,22.54414176940918,89638000
2016-06-08,AAPL,22.523658752441406,83392400
2016-06-09,AAPL,22.685279846191406,106405600
2016-06-10,AAPL,22.49861717224121,126851600
2016-06-13,AAPL,22.1594181060791,152082000
2016-06-14,AAPL,22.18673324584961,127727600
2016-06-15,AAPL,22.11387825012207,117780800
2016-06-16,AAPL,22.207223892211914,125307200
2016-06-17,AAPL,21.70184326171875,244032800
2016-06-20,AAPL,21.64948081970215,137647600
2016-06-21,AAPL,21.83387565612793,142185600
2016-06-22,AAPL,21.751922607421875,116876400
2016-06-23,AAPL,21.877132415771484,128960800
2016-06-24,AAPL,21.262474060058594,301245600
2016-06-27,AAPL,20.95287322998047,181958400
2016-06-28,AAPL,21.30572509765625,161779600
2016-06-29,AAPL,21.490123748779297,146124000
2016-06-30,AAPL,21.763309478759766,143345600
2016-07-01,AAPL,21.82932472229004,104106000
2016-07-05,AAPL,21.624439239501953,110820800
2016-07-06,AAPL,21.747364044189453,123796400
2016-07-07,AAPL,21.840713500976562,100558400
2016-07-08,AAPL,22.009166717529297,115648400
2016-07-11,AAPL,22.077465057373047,95179600
2016-07-12,AAPL,22.17762565612793,96670000
2016-07-13,AAPL,22.05242347717285,103568800
2016-07-14,AAPL,22.489505767822266,155676000
2016-07-15,AAPL,22.487226486206055,120548000
2016-07-18,AAPL,22.72626304626465,145975600
2016-07-19,AAPL,22.73536491394043,95119600
2016-07-20,AAPL,22.755863189697266,105104000
2016-07-21,AAPL,22.635204315185547,130808000
2016-07-22,AAPL,22.459918975830078,113254800
2016-07-25,AAPL,22.1594181060791,161531600
2016-07-26,AAPL,22.00689125061035,224959200
2016-07-27,AAPL,23.43653106689453,369379200
2016-07-28,AAPL,23.752958297729492,159479200
2016-07-29,AAPL,23.723373413085938,110934800
2016-08-01,AAPL,24.142244338989258,152671600
2016-08-02,AAPL,23.78483772277832,135266400
2016-08-03,AAPL,24.08305549621582,120810400
2016-08-04,AAPL,24.231826782226562,109634800
2016-08-05,AAPL,24.60032844543457,162213600
2016-08-08,AAPL,24.80404281616211,112148800
2016-08-09,AAPL,24.904739379882812,105260800
2016-08-10,AAPL,24.7193546295166,96034000
2016-08-11,AAPL,24.70332908630371,109938000
2016-08-12,AAPL,24.76055145263672,74641600
2016-08-15,AAPL,25.058095932006836,103472800
2016-08-16,AAPL,25.035207748413086,135177600
2016-08-17,AAPL,24.998586654663086,101424000
2016-08-18,AAPL,24.9665470123291,87938800
2016-08-19,AAPL,25.030628204345703,101472400
2016-08-22,AAPL,24.836078643798828,103280800
2016-08-23,AAPL,24.913904190063477,85030800
2016-08-24,AAPL,24.72621726989746,94700400
2016-08-25,AAPL,24.620933532714844,100344800
2016-08-26,AAPL,24.476741790771484,111065200
2016-08-29,AAPL,24.449270248413086,99881200
2016-08-30,AAPL,24.26158332824707,99455600
2016-08-31,AAPL,24.28447914123535,118649600
2016-09-01,AAPL,24.428665161132812,106806000
2016-09-02,AAPL,24.657550811767578,107210000
2016-09-06,AAPL,24.65068817138672,107521600
2016-09-07,AAPL,24.8017520904541,169457200
2016-09-08,AAPL,24.151729583740234,212008000
2016-09-09,AAPL,23.60468864440918,186228000
2016-09-12,AAPL,24.13340950012207,181171200
2016-09-13,AAPL,24.70790672302246,248704800
2016-09-14,AAPL,25.582239151000977,443554800
2016-09-15,AAPL,26.45199203491211,359934400
2016-09-16,AAPL,26.30322265625,319547600
2016-09-19,AAPL,25.99651527404785,188092000
2016-09-20,AAPL,25.994226455688477,138057200
2016-09-21,AAPL,25.989652633666992,144012800
2016-09-22,AAPL,26.23456382751465,124296000
2016-09-23,AAPL,25.797386169433594,209924800
2016-09-26,AAPL,25.8362979888916,119477600
2016-09-27,AAPL,25.884363174438477,98429600
2016-09-28,AAPL,26.081199645996094,118564400
2016-09-29,AAPL,25.676074981689453,143548000
2016-09-30,AAPL,25.875211715698242,145516400
2016-10-03,AAPL,25.7539005279541,86807200
2016-10-04,AAPL,25.86376190185547,118947200
2016-10-05,AAPL,25.875211715698242,85812400
2016-10-06,AAPL,26.06746482849121,115117200
2016-10-07,AAPL,26.106372833251953,97433600
2016-10-10,AAPL,26.561859130859375,144944000
2016-10-11,AAPL,26.61907958984375,256164000
2016-10-12,AAPL,26.85711097717285,150347200
2016-10-13,AAPL,26.77471923828125,140769600
2016-10-14,AAPL,26.923490524291992,142608800
2016-10-17,AAPL,26.905187606811523,94499600
2016-10-18,AAPL,26.88686752319336,98214000
2016-10-19,AAPL,26.806760787963867,80138400
2016-10-20,AAPL,26.79302978515625,96503200
2016-10-21,AAPL,26.687744140625,92770800
2016-10-24,AAPL,26.928068161010742,94154800
2016-10-25,AAPL,27.065401077270508,192516000
2016-10-26,AAPL,26.45656967163086,264536800
2016-10-27,AAPL,26.202518463134766,138248000
2016-10-28,AAPL,26.028562545776367,151446800
2016-10-31,AAPL,25.98735809326172,105677600
2016-11-01,AAPL,25.518150329589844,175303200
2016-11-02,AAPL,25.54104232788086,113326800
2016-11-03,AAPL,25.267269134521484,107730400
2016-11-04,AAPL,25.039512634277344,123348000
2016-11-07,AAPL,25.400711059570312,130240000
2016-11-08,AAPL,25.55023956298828,97016800
2016-11-09,AAPL,25.508831024169922,236705600
2016-11-10,AAPL,24.79795265197754,228538000
2016-11-11,AAPL,24.9451847076416,136575600
2016-11-14,AAPL,24.319427490234375,204702000
2016-11-15,AAPL,24.641511917114258,129058000
2016-11-16,AAPL,25.304079055786133,235362000
2016-11-17,AAPL,25.294879913330078,110528000
2016-11-18,AAPL,25.32017707824707,113715600
2016-11-21,AAPL,25.704383850097656,117058400
2016-11-22,AAPL,25.72048568725586,103862000
2016-11-23,AAPL,25.5893497467041,109705600
2016-11-25,AAPL,25.718185424804688,45903600
2016-11-28,AAPL,25.66757583618164,108776000
2016-11-29,AAPL,25.642261505126953,114115200
2016-11-30,AAPL,25.426006317138672,144649200
2016-12-01,AAPL,25.189054489135742,148347600
2016-12-02,AAPL,25.28338050842285,106112000
2016-12-05,AAPL,25.101627349853516,137298000
2016-12-06,AAPL,25.294879913330078,104782000
2016-12-07,AAPL,25.543344497680664,119994800
2016-12-08,AAPL,25.794103622436523,108273200
2016-12-09,AAPL,26.215106964111328,137610400
2016-12-12,AAPL,26.065580368041992,105497600
2016-12-13,AAPL,26.50038719177246,174935200
2016-12-14,AAPL,26.50038719177246,136127200
2016-12-15,AAPL,26.645315170288086,186098000
2016-12-16,AAPL,26.679828643798828,177404400
2016-12-19,AAPL,26.83397102355957,111117600
2016-12-20,AAPL,26.905282974243164,85700000
2016-12-21,AAPL,26.930591583251953,95132800
2016-12-22,AAPL,26.753446578979492,104343600
2016-12-23,AAPL,26.806358337402344,56998000
2016-12-27,AAPL,26.976604461669922,73187600
2016-12-28,AAPL,26.861570358276367,83623600
2016-12-29,AAPL,26.85467529296875,60158000
2016-12-30,AAPL,26.645315170288086,122345200
2017-01-03,AAPL,26.721240997314453,115127600
2017-01-04,AAPL,26.69133186340332,84472400
2017-01-05,AAPL,26.82706069946289,88774400
2017-01-06,AAPL,27.126142501831055,127007600
2017-01-09,AAPL,27.37459945678711,134247600
2017-01-10,AAPL,27.402210235595703,97848400
2017-01-11,AAPL,27.549448013305664,110354400
2017-01-12,AAPL,27.434415817260742,108344800
2017-01-13,AAPL,27.3861083984375,104447600
2017-01-17,AAPL,27.60696029663086,137759200
2017-01-18,AAPL,27.604660034179688,94852000
2017-01-19,AAPL,27.55634117126465,102389200
2017-01-20,AAPL,27.60696029663086,130391600
2017-01-23,AAPL,27.625362396240234,88200800
2017-01-24,AAPL,27.600055694580078,92844000
2017-01-25,AAPL,28.039466857910156,129510400
2017-01-26,AAPL,28.053274154663086,105350400
2017-01-27,AAPL,28.055574417114258,82251600
2017-01-30,AAPL,27.981956481933594,121510000
2017-01-31,AAPL,27.91754150390625,196804000
2017-02-01,AAPL,29.619970321655273,447940000
2017-02-02,AAPL,29.569355010986328,134841600
2017-02-03,AAPL,29.695886611938477,98029200
2017-02-06,AAPL,29.974260330200195,107383600
2017-02-07,AAPL,30.259521484375,152735200
2017-02-08,AAPL,30.37685775756836,92016400
2017-02-09,AAPL,30.59636878967285,113399600
2017-02-10,AAPL,30.527040481567383,80262000
2017-02-13,AAPL,30.79737663269043,92141600
2017-02-14,AAPL,31.197105407714844,132904800
2017-02-15,AAPL,31.310321807861328,142492400
2017-02-16,AAPL,31.273357391357422,90338400
2017-02-17,AAPL,31.35885238647461,88792800
2017-02-21,AAPL,31.585283279418945,98028800
2017-02-22,AAPL,31.680007934570312,83347600
2017-02-23,AAPL,31.545997619628906,83152800
2017-02-24,AAPL,31.57602882385254,87106400
2017-02-27,AAPL,31.63842010498047,81029600
2017-02-28,AAPL,31.652286529541016,93931600
2017-03-01,AAPL,32.29923629760742,145658400
2017-03-02,AAPL,32.107460021972656,104844000
2017-03-03,AAPL,32.29692840576172,84432400
2017-03-06,AAPL,32.19526672363281,87000000
2017-03-07,AAPL,32.236873626708984,69785200
2017-03-08,AAPL,32.116703033447266,74828800
2017-03-09,AAPL,32.042762756347656,88623600
2017-03-10,AAPL,32.14905548095703,78451200
2017-03-13,AAPL,32.16291809082031,69686800
2017-03-14,AAPL,32.11438751220703,61236400
2017-03-15,AAPL,32.454044342041016,102767200
2017-03-16,AAPL,32.507205963134766,76928000
2017-03-17,AAPL,32.345436096191406,175540000
2017-03-20,AAPL,32.68510055541992,86168000
2017-03-21,AAPL,32.31078338623047,158119600
2017-03-22,AAPL,32.675865173339844,103440800
2017-03-23,AAPL,32.560340881347656,81385200
2017-03-24,AAPL,32.495643615722656,89582400
2017-03-27,AAPL,32.55109405517578,94300400
2017-03-28,AAPL,33.225765228271484,133499200
2017-03-29,AAPL,33.299713134765625,116760000
2017-03-30,AAPL,33.25580978393555,84829200
2017-03-31,AAPL,33.19342803955078,78646800
2017-04-03,AAPL,33.20267105102539,79942800
2017-04-04,AAPL,33.44990539550781,79565600
2017-04-05,AAPL,33.2765998840332,110871600
2017-04-06,AAPL,33.19342803955078,84596000
2017-04-07,AAPL,33.11949157714844,66688800
2017-04-10,AAPL,33.080204010009766,75733600
2017-04-11,AAPL,32.7243766784668,121517600
2017-04-12,AAPL,32.76365280151367,81400000
2017-04-13,AAPL,32.59038162231445,71291600
2017-04-17,AAPL,32.770591735839844,66328400
2017-04-18,AAPL,32.625030517578125,58790000
2017-04-19,AAPL,32.504878997802734,69313600
2017-04-20,AAPL,32.911529541015625,93278400
2017-04-21,AAPL,32.87226867675781,69283600
2017-04-24,AAPL,33.18879318237305,68537200
2017-04-25,AAPL,33.394439697265625,75486000
