date,ticker,close,volume,returns
2016-01-25,AAPL,22.379053115844727,207178000,-0.019522935908614314
2016-01-26,AAPL,22.502832412719727,300308000,0.005531033696298815
2016-01-27,AAPL,21.02424430847168,533478800,-0.06570675535992865
2016-01-28,AAPL,21.17502784729004,222715200,0.007171888635141066
2016-01-29,AAPL,21.90644645690918,257666000,0.03454156541818887
2016-02-01,AAPL,21.70165252685547,163774000,-0.009348569173761145
2016-02-02,AAPL,21.262805938720703,149428800,-0.020221805117914382
2016-02-03,AAPL,21.68364715576172,183857200,0.01979236504598103
2016-02-04,AAPL,21.857872009277344,185886800,0.008034850053780351
2016-02-05,AAPL,21.274093627929688,185672400,-0.026707923859187965
2016-02-08,AAPL,21.498106002807617,216085600,0.01052981992068669
2016-02-09,AAPL,21.49357414245605,177324800,-0.00021080277262441882
2016-02-10,AAPL,21.330659866333008,169374400,-0.007579673582591373
2016-02-11,AAPL,21.201684951782227,200298800,-0.006046456854077342
2016-02-12,AAPL,21.26730155944824,161405600,0.0030948770258232283
2016-02-16,AAPL,21.866924285888672,196231600,0.028194584290081037
2016-02-17,AAPL,22.201812744140625,179452800,0.015314840526889473
2016-02-18,AAPL,21.780946731567383,156084000,-0.01895638060834981
2016-02-19,AAPL,21.731164932250977,141496800,-0.0022855663681623506
2016-02-22,AAPL,21.92123031616211,137123200,0.008746212386850027
2016-02-23,AAPL,21.425695419311523,127770400,-0.022605250239318808
2016-02-24,AAPL,21.744739532470703,145022800,0.014890723820876195
2016-02-25,AAPL,21.89407539367676,110330800,0.006867677627642399
2016-02-26,AAPL,21.92801856994629,115964400,0.0015503361370232671
2016-02-29,AAPL,21.87824249267578,140865200,-0.002269976063351664
2016-03-01,AAPL,22.74712562561035,201628400,0.039714484983217835
2016-03-02,AAPL,22.796905517578125,132678400,0.0021884036157837627
2016-03-03,AAPL,22.96660423278809,147822800,0.007443936418436881
2016-03-04,AAPL,23.308277130126957,184220400,0.014876944535451964
2016-03-07,AAPL,23.050329208374023,143315600,-0.01106679486917217
2016-03-08,AAPL,22.860260009765625,126247600,-0.008245834447316636
2016-03-09,AAPL,22.880624771118164,108806800,0.0008908368209215034
2016-03-10,AAPL,22.89193725585937,134054400,0.0004944132799855616
2016-03-11,AAPL,23.138578414916992,109632800,0.010774149706115121
2016-03-14,AAPL,23.19740867614746,100304400,0.002542518393979787
2016-03-15,AAPL,23.66352653503418,160270800,0.020093531367837647
2016-03-16,AAPL,23.978036880493164,153214000,0.013290932988933246
2016-03-17,AAPL,23.93958282470703,137682800,-0.0016037199366147892
2016-03-18,AAPL,23.96673011779785,176820800,0.0011339919032675727
2016-03-21,AAPL,23.96446418762207,142010800,-9.454481961634897e-05
2016-03-22,AAPL,24.147743225097656,129777600,0.007647950567167383
2016-03-23,AAPL,24.01425170898437,102814000,-0.005528115603554262
2016-03-24,AAPL,23.910158157348636,104532000,-0.004334657306718892
2016-03-28,AAPL,23.80155372619629,77645600,-0.004542187903469275
2016-03-29,AAPL,24.36496925354004,124760400,0.023671375987679655
2016-03-30,AAPL,24.790359497070312,182404400,0.0174590921541371
2016-03-31,AAPL,24.661380767822266,103553600,-0.005202777687160598
2016-04-01,AAPL,24.88766860961914,103496000,0.009175797735223812
2016-04-04,AAPL,25.14334487915039,149424800,0.01027321094401068
2016-04-05,AAPL,24.846925735473636,106314800,-0.011789169066465544
2016-04-06,AAPL,25.10714530944824,105616400,0.010472908268208458
2016-04-07,AAPL,24.55956649780273,127207600,-0.02180968026816832
2016-04-08,AAPL,24.586719512939453,94326800,0.0011055983068410935
2016-04-11,AAPL,24.66818046569824,117630000,0.0033132095038508336
2016-04-12,AAPL,24.989479064941406,108929200,0.013024819552051703
2016-04-13,AAPL,25.35151481628418,133029200,0.014487526946917573
2016-04-14,AAPL,25.365089416503903,101895600,0.0005354551914587002
2016-04-15,AAPL,24.855979919433597,187756000,-0.020071267587925434
2016-04-18,AAPL,24.319711685180664,243286000,-0.021575018807995283
2016-04-19,AAPL,24.19074249267578,129539600,-0.005303072428423206
2016-04-20,AAPL,24.24051856994629,122444000,0.002057649833839381
2016-04-21,AAPL,23.978036880493164,126210000,-0.01082822088544566
2016-04-22,AAPL,23.91242790222168,134732400,-0.002736211417076362
2016-04-25,AAPL,23.77666473388672,112126400,-0.005677515009772316
2016-04-26,AAPL,23.61148452758789,224064800,-0.0069471563041981765
2016-04-27,AAPL,22.133928298950195,458408400,-0.06257786234962504
2016-04-28,AAPL,21.45737838745117,328970800,-0.030566192424645866
2016-04-29,AAPL,21.21073341369629,274126000,-0.011494646237823924
2016-05-02,AAPL,21.188106536865234,192640400,-0.0010667654149311145
2016-05-03,AAPL,21.536569595336918,227325200,0.01644616322206005
2016-05-04,AAPL,21.31256484985352,164102000,-0.01040113396387421
2016-05-05,AAPL,21.226045608520508,143562000,-0.00405954149313037
2016-05-06,AAPL,21.107667922973636,174799600,-0.005577001375110191
2016-05-09,AAPL,21.123619079589844,131745600,0.0007557043570334265
2016-05-10,AAPL,21.267024993896484,134747200,0.006788889430656475
2016-05-11,AAPL,21.059871673583984,114876400,-0.009740587617306673
2016-05-12,AAPL,20.565866470336918,305258800,-0.02345718012454523
2016-05-13,AAPL,20.606842041015625,177571200,0.001992406725863427
2016-05-16,AAPL,21.371746063232425,245039200,0.037118934608919796
2016-05-17,AAPL,21.282958984375,187667600,-0.004154413897429432
2016-05-18,AAPL,21.526540756225582,168249600,0.011444920418697935
2016-05-19,AAPL,21.444599151611328,121768400,-0.0038065384281752435
2016-05-20,AAPL,21.676795959472656,128104000,0.01082775230349231
2016-05-23,AAPL,21.95225524902344,152074400,0.012707564811044403
2016-05-24,AAPL,22.286895751953125,140560800,0.01524401475536652
2016-05-25,AAPL,22.6784610748291,152675200,0.017569307418762614
2016-05-26,AAPL,22.858308792114254,225324800,0.007930331634573129
2016-05-27,AAPL,22.844633102416992,145364800,-0.0005982809061525485
2016-05-31,AAPL,22.73309135437012,169228800,-0.004882623745665282
2016-06-01,AAPL,22.414384841918945,116693200,-0.014019497281873572
2016-06-02,AAPL,22.24592399597168,160766400,-0.007515747014043117
2016-06-03,AAPL,22.291452407836918,114019600,0.002046595676290286
2016-06-06,AAPL,22.45308494567871,93170000,0.00725087512848499
2016-06-07,AAPL,22.54414939880371,89638000,0.004055765759819474
2016-06-08,AAPL,22.52365493774414,83392400,-0.0009090811410545907
2016-06-09,AAPL,22.685279846191406,106405600,0.007175785142065072
2016-06-10,AAPL,22.498615264892575,126851600,-0.008228445166400311
2016-06-13,AAPL,22.159412384033203,152082000,-0.015076611465447476
2016-06-14,AAPL,22.18673515319824,127727600,0.0012330096435555493
2016-06-15,AAPL,22.1138916015625,117780800,-0.003283202829652887
2016-06-16,AAPL,22.207223892211918,125307200,0.0042205276362494715
2016-06-17,AAPL,21.70183753967285,244032800,-0.0227577456323258
2016-06-20,AAPL,21.64948463439941,137647600,-0.002412372002036034
2016-06-21,AAPL,21.833879470825195,142185600,0.008517285262892305
2016-06-22,AAPL,21.751924514770508,116876400,-0.0037535682178788665
2016-06-23,AAPL,21.877124786376957,128960800,0.005755825031547479
2016-06-24,AAPL,21.262475967407227,301245600,-0.028095502721293464
2016-06-27,AAPL,20.95287132263184,181958400,-0.014561081468121295
2016-06-28,AAPL,21.30573081970215,161779600,0.016840627312456835
2016-06-29,AAPL,21.49012756347656,146124000,0.008654795525901093
2016-06-30,AAPL,21.76330947875977,143345600,0.01271197271753266
2016-07-01,AAPL,21.829326629638672,104106000,0.0030334150669195648
2016-07-05,AAPL,21.62443351745605,110820800,-0.009386139831928153
2016-07-06,AAPL,21.74736976623535,123796400,0.005685062162671839
2016-07-07,AAPL,21.840709686279297,100558400,0.004292009610691538
2016-07-08,AAPL,22.0091609954834,115648400,0.007712721409869117
2016-07-11,AAPL,22.07746315002441,95179600,0.0031033511252440693
2016-07-12,AAPL,22.177631378173828,96670000,0.004537125822325683
2016-07-13,AAPL,22.05242347717285,103568800,-0.00564568410692412
2016-07-14,AAPL,22.4895076751709,155676000,0.01982023420013168
2016-07-15,AAPL,22.48723030090332,120548000,-0.00010126385603770327
2016-07-18,AAPL,22.726261138916016,145975600,0.010629625561449974
2016-07-19,AAPL,22.735374450683597,95119600,0.0004010035663972733
2016-07-20,AAPL,22.755859375,105104000,0.0009010154796806891
2016-07-21,AAPL,22.635202407836918,130808000,-0.0053022373347779705
2016-07-22,AAPL,22.459911346435547,113254800,-0.007744179099572812
2016-07-25,AAPL,22.159412384033203,161531600,-0.013379347663811436
2016-07-26,AAPL,22.006895065307617,224959200,-0.006882732993203411
2016-07-27,AAPL,23.436532974243164,369379200,0.06496318107088506
2016-07-28,AAPL,23.75295829772949,159479200,0.013501370865480755
2016-07-29,AAPL,23.723369598388672,110934800,-0.0012456848098640894
2016-08-01,AAPL,24.142244338989254,152671600,0.017656629209580554
2016-08-02,AAPL,23.78483772277832,135266400,-0.014804200106355858
2016-08-03,AAPL,24.08306121826172,120810400,0.012538386805885038
2016-08-04,AAPL,24.231830596923828,109634800,0.006177345035742299
2016-08-05,AAPL,24.60033226013184,162213600,0.015207339030126388
2016-08-08,AAPL,24.80403709411621,112148800,0.008280572466677683
2016-08-09,AAPL,24.904747009277344,105260800,0.004060222728219598
2016-08-10,AAPL,24.719350814819336,96034000,-0.00744421111320448
2016-08-11,AAPL,24.70332717895508,109938000,-0.0006482223576295132
2016-08-12,AAPL,24.76054573059082,74641600,0.0023162285477271727
2016-08-15,AAPL,25.058090209960938,103472800,0.01201687889304126
2016-08-16,AAPL,25.035205841064453,135177600,-0.000913252714182855
2016-08-17,AAPL,24.99859046936035,101424000,-0.0014625552486587923
2016-08-18,AAPL,24.96654319763184,87938800,-0.0012819631477939408
2016-08-19,AAPL,25.03062629699707,101472400,0.002566758996548124
2016-08-22,AAPL,24.836084365844727,103280800,-0.007772155951834225
2016-08-23,AAPL,24.913902282714844,85030800,0.00313326028869243
2016-08-24,AAPL,24.726213455200195,94700400,-0.00753349777906398
