date,ticker,close,volume,returns,regime,rolling_vol
2015-01-05,AAPL,23.511058807373047,257142000,-0.0281716369076621,neutral,
2015-01-06,AAPL,23.51327133178711,263188400,9.410569010048776e-05,neutral,
2015-01-07,AAPL,23.84298324584961,160423600,0.0140223752539601,neutral,
2015-01-08,AAPL,24.759078979492188,237458000,0.03842202648035,neutral,
2015-01-09,AAPL,24.78563499450684,214798000,0.0010725768529857,neutral,
2015-01-12,AAPL,24.17489624023437,198603200,-0.0246408354842562,neutral,
2015-01-13,AAPL,24.38953971862793,268367600,0.0088787755802783,neutral,
2015-01-14,AAPL,24.296606063842773,195826400,-0.0038103898580003,neutral,
2015-01-15,AAPL,23.637189865112305,240056000,-0.0271402597135483,neutral,
2015-01-16,AAPL,23.45352363586425,314053200,-0.0077702226997438,neutral,
2015-01-20,AAPL,24.05761909484864,199599600,0.0257571300740764,neutral,
2015-01-21,AAPL,24.24129104614257,194303600,0.0076346686914361,neutral,
2015-01-22,AAPL,24.87193298339844,215185600,0.0260151959751424,neutral,
2015-01-23,AAPL,25.00027656555176,185859200,0.0051601772262328,neutral,
2015-01-26,AAPL,25.026832580566406,222460000,0.0010622288495494,neutral,
2015-01-27,AAPL,24.15056228637696,382274800,-0.0350132319528873,neutral,
2015-01-28,AAPL,25.51585578918457,585908400,0.0565325762033193,neutral,
2015-01-29,AAPL,26.31025695800781,337745600,0.0311336282579226,neutral,
2015-01-30,AAPL,25.92523193359375,334982000,-0.0146340275212276,neutral,
2015-02-02,AAPL,26.25050544738769,250956400,0.0125465999543268,neutral,
2015-02-03,AAPL,26.254940032958984,207662800,0.0001689333403571,neutral,
2015-02-04,AAPL,26.456298828125,280598800,0.0076693679327868,neutral,
2015-02-05,AAPL,26.645137786865234,168984800,0.0071377693443455,neutral,
2015-02-06,AAPL,26.420759201049805,174826400,-0.0084209955155885,neutral,
2015-02-09,AAPL,26.59626197814941,155559200,0.0066426091606266,neutral,
2015-02-10,AAPL,27.10721015930176,248034000,0.0192112779447024,neutral,
2015-02-11,AAPL,27.742578506469727,294247200,0.0234390903170809,neutral,
2015-02-12,AAPL,28.093582153320312,297898000,0.0126521637766559,neutral,
2015-02-13,AAPL,28.231313705444336,217088800,0.0049025984430306,neutral,
2015-05-12,AAPL,28.07931137084961,192640000,-0.0035623401402316,neutral,0.0250247442615068
2015-05-13,AAPL,28.110546112060547,138776800,0.0011123756134334,neutral,0.0227907849900844
2015-05-14,AAPL,28.766403198242188,180814000,0.0233313534204251,neutral,0.0229253864088932
2015-05-15,AAPL,28.72624588012696,152832000,-0.0013959798115352,neutral,0.022944430436833
2015-05-18,AAPL,29.04302215576172,203531600,0.0110274164245705,neutral,0.023299054481473
2015-05-19,AAPL,29.016252517700195,178532800,-0.0009217235698804,neutral,0.0226320911424427
2015-05-20,AAPL,29.01402473449707,145819600,-7.677708214615109e-05,neutral,0.0218713592664064
2015-05-21,AAPL,29.31071662902832,158921600,0.0102258096643341,neutral,0.0217211773879143
2015-05-22,AAPL,29.567270278930664,182384000,0.0087528958486216,neutral,0.0216013500661392
2015-05-26,AAPL,28.915864944458008,282790400,-0.0220312977264202,neutral,0.0200333895583436
2015-05-27,AAPL,29.455718994140625,183332800,0.0186698219375271,neutral,0.0214399631046556
2015-05-28,AAPL,29.39772224426269,122933200,-0.0019689470112568,neutral,0.0214009162957838
2015-05-29,AAPL,29.06309700012207,203538000,-0.0113826928957371,neutral,0.0213613961536993
2015-06-01,AAPL,29.121103286743164,128451200,0.001995874239447,neutral,0.0255369436691635
2015-07-14,AAPL,28.02130889892578,127072400,-0.0003981061008891,neutral,0.0258770401797778
2015-07-15,AAPL,28.29123878479004,134596800,0.0096330220275544,neutral,0.020086296360658
2015-07-16,AAPL,28.66824150085449,144889600,0.0133257761857756,neutral,0.0200394635987313
2015-07-17,AAPL,28.915864944458008,184658800,0.0086375525892001,neutral,0.0203598868884238
2015-07-20,AAPL,29.4624137878418,235600800,0.0189013485999334,neutral,0.0203578467511715
2015-07-21,AAPL,29.16794776916504,307025600,-0.009994633189161,neutral,0.0216953661123012
2015-07-22,AAPL,27.934303283691406,461802400,-0.0422945246349413,neutral,0.0216934259247024
2015-07-23,AAPL,27.92091941833496,203998000,-0.0004791193544554,neutral,0.021681723988641
2015-07-24,AAPL,27.7736930847168,168649200,-0.0052729758433914,neutral,0.0208688313100075
2015-07-27,AAPL,27.387754440307617,177822000,-0.0138958345666156,neutral,0.0209006537594552
2015-07-28,AAPL,27.523834228515625,134472400,0.004968636202161,neutral,0.0209923757414021
2015-07-29,AAPL,27.43683242797852,148046800,-0.003160962234214,neutral,0.0219353069825247
2015-07-30,AAPL,27.298524856567383,134513200,-0.005040945297683,neutral,0.021984376957599
2015-07-31,AAPL,27.0598201751709,171540000,-0.008744233714118,neutral,0.0219894973023365
2015-08-03,AAPL,26.42181968688965,279904000,-0.0235774104983393,neutral,0.0222139775423951
2015-08-04,AAPL,25.574108123779297,496554400,-0.0320837691406614,neutral,0.0222644466352928
2015-08-05,AAPL,25.74364471435547,397250400,0.0066292278798389,neutral,0.021060676011164
2015-08-06,AAPL,25.79965782165528,211612000,0.0021758033068477,neutral,0.0208862365905803
2015-08-07,AAPL,25.88706016540528,154681600,0.0033877326728199,neutral,0.0210759733814589
2015-08-10,AAPL,26.8282413482666,219806400,0.0363572061426693,neutral,0.0210859629779731
2015-08-11,AAPL,25.43216323852539,388331200,-0.0520376304811874,neutral,0.0211522338422889
2015-08-12,AAPL,25.824312210083008,404870000,0.015419410762651,neutral,0.0210871970884473
2015-08-13,AAPL,25.80414581298828,194143200,-0.0007809074228452,neutral,0.0231733520822699
2015-08-14,AAPL,25.98565673828125,171718000,0.007034176857023,neutral,0.0230964404388115
2015-08-17,AAPL,26.25456428527832,163538800,0.0103483067488121,neutral,0.0230731344419927
2015-08-18,AAPL,26.106670379638672,138242800,-0.0056330740831443,neutral,0.0228638455267199
2015-08-19,AAPL,25.77277183532715,193146000,-0.0127897789896616,neutral,0.0231402078765285
2015-08-20,AAPL,25.24391746520996,274006400,-0.020519887169927,neutral,0.023151997666969
2015-08-21,AAPL,23.69993019104004,513102000,-0.0611627445026222,neutral,0.0234861983740702
2015-08-24,AAPL,23.10832405090332,648825200,-0.024962357921222,neutral,0.0196364129119678
2015-08-25,AAPL,23.247257232666016,414406400,0.0060122569450147,neutral,0.0196793974808618
2015-08-26,AAPL,24.58060646057129,387098400,0.0573551199851529,neutral,0.0196212575730558
2015-08-27,AAPL,25.304420471191406,338464400,0.0294465481061729,neutral,0.0196975182980041
2015-08-28,AAPL,25.387338638305664,212657600,0.0032768253755766,neutral,0.020273472692246
2015-08-31,AAPL,25.2685661315918,224917200,-0.0046784150322339,neutral,0.0203123946673197
2015-09-01,AAPL,24.13914680480957,307383600,-0.0446966132110751,neutral,0.0171221255098622
2015-09-02,AAPL,25.174448013305664,247555200,0.0428888898546246,neutral,0.017183227848423
2015-09-03,AAPL,24.73299598693848,212935600,-0.0175357182065664,neutral,0.0174697968582549
