date,close,volume,returns,rolling_vol,regime
2015-04-22,174.75973510742188,78264600,0.0049138149859995,0.007217712850937493,neutral
2015-04-23,175.19952392578125,102585900,0.0025165340179134,0.0071927430043735915,neutral
2015-04-24,175.60604858398438,61327400,0.0023203525277577,0.006863949644402221,neutral
2015-04-27,174.8759002685547,79358100,-0.0041578768004707,0.006803442985407049,neutral
2015-04-28,175.43179321289062,86863500,0.0031787853185158,0.006405952091584738,neutral
2015-04-29,174.7099609375,125684900,-0.004114603528647,0.0064313982353622024,neutral
2015-04-30,172.9593048095703,161304900,-0.0100203567016763,0.0063381285290620565,neutral
2015-05-01,174.8344268798828,103399700,0.0108414061468218,0.00658744900232469,neutral
2015-05-04,175.33224487304688,70927200,0.0028473682331802,0.006410609716593485,neutral
2015-05-05,173.3243865966797,113326200,-0.0114517342649723,0.006744672666549416,neutral
2015-05-06,172.6107635498047,135060200,-0.0041172685557259,0.0067081759716883975,neutral
2015-05-07,173.29945373535156,88244900,0.0039898449632207,0.006154431470922766,stable
2015-05-08,175.58116149902344,155877300,0.0131662721058332,0.006544097437890901,neutral
2015-05-11,174.74307250976562,75708100,-0.004773228415296,0.006624027649056339,neutral
2015-05-12,174.22039794921875,119727600,-0.002991103183891,0.006295075826132423,stable
2015-05-13,174.25360107421875,94667900,0.0001905811569187,0.006059862724478601,stable
2015-05-14,176.07066345214844,95934000,0.0104276891078753,0.006264623626327629,stable
2015-05-15,176.2615203857422,76510100,0.0010839791811521,0.006246275107890723,stable
2015-05-18,176.8091278076172,74549700,0.0031067893926965,0.006165551071947469,stable
2015-05-19,176.75103759765625,72114600,-0.0003285475737663,0.006134627654299461,stable
2015-05-20,176.62657165527344,76857500,-0.0007041879022297,0.0061237540066472074,stable
2015-05-21,177.14096069335938,64764600,0.0029122970188759,0.00609902908626745,stable
2015-05-22,176.7178497314453,57433500,-0.0023885551950149,0.006058051115250137,stable
2015-05-26,174.81787109375,124308600,-0.0107514811920961,0.006335874935705057,neutral
2015-05-27,176.4771728515625,93214000,0.0094916025886315,0.0065508667061361225,neutral
2015-05-28,176.278076171875,74974600,-0.0011281724229283,0.006513959763594339,neutral
2015-05-29,175.18287658691406,124919600,-0.0062129086540125,0.006622594961055935,neutral
2015-06-01,175.53964233398438,93338800,0.002036533216152,0.0062525441196209005,stable
2015-06-02,175.36537170410156,91531000,-0.0009927707927719,0.006045387515843844,stable
2015-06-03,175.83001708984375,87820900,0.0026495845857539,0.006054330857166685,stable
2015-06-04,174.34486389160156,151882800,-0.0084465282027659,0.006199333030051549,stable
2015-06-05,174.0461883544922,121704700,-0.0017131306907617,0.0061867840026073526,stable
2015-06-08,172.97589111328125,89063300,-0.0061495011831628,0.0062605437215770944,stable
2015-06-09,172.9509735107422,105034700,-0.0001440524594421,0.006222092957207856,stable
2015-06-10,175.0251922607422,134551300,0.0119931024838733,0.006591614494637899,neutral
2015-06-11,175.5894012451172,73876400,0.0032235872852777,0.00657195176641216,neutral
2015-06-12,174.24530029296875,135382400,-0.0076547954638339,0.006458453946786117,neutral
2015-06-15,173.49859619140625,124384200,-0.0042853615007522,0.0061893081183976364,stable
2015-06-16,174.4444122314453,85308200,0.0054514333879429,0.00625200142903496,stable
2015-06-17,174.7265625,126708600,0.0016174222203251,0.005881731007409086,stable
2015-06-18,176.54356384277344,165867900,0.0103991134305834,0.006100114024987565,stable
2015-06-19,175.75987243652344,130478700,-0.0044390822819683,0.0061406376416926235,stable
2015-06-22,176.6603240966797,70696000,0.0051231924993655,0.005729864510458832,stable
2015-06-23,176.78538513183594,68476800,0.0007079180670346,0.005652012441875925,stable
2015-06-24,175.50135803222656,92307300,-0.0072631971169552,0.005792542328871684,stable
2015-06-25,174.9678497314453,97107400,-0.0030399098147336,0.005823828201079749,stable
2015-06-26,174.9344482421875,104174800,-0.0001909007243849,0.005490986981777733,stable
2015-06-29,171.26605224609375,202621300,-0.02097011785246,0.0066640050011171955,neutral
2015-06-30,171.62460327148438,182925100,0.0020935323766055,0.006645348117898424,neutral
2015-07-01,173.000244140625,135979900,0.008015405966967,0.006844747284973375,neutral
2015-07-02,172.84178161621094,104373700,-0.0009159670565854,0.00684486949865559,neutral
2015-07-06,172.34986877441406,117975400,-0.002846029687944,0.006820802997645432,neutral
2015-07-07,173.43382263183594,173820200,0.006289264187608,0.006938102301471074,neutral
2015-07-08,170.52407836914062,164020100,-0.0167772595825906,0.007318847871625344,neutral
2015-07-09,170.8324737548828,144113100,0.0018085151885389,0.0070766253132125805,neutral
2015-07-10,172.98353576660156,129456900,0.0125916458647385,0.007502488992234762,neutral
2015-07-13,174.89280700683594,106069400,0.0110373003521586,0.007715598551152768,neutral
2015-07-14,175.65145874023438,81709600,0.0043378098069453,0.00774818628050687,neutral
2015-07-15,175.59312438964844,97914100,-0.0003321028530267,0.007746057863832312,neutral
2015-07-16,177.00213623046875,106683300,0.0080242996171857,0.007868902710524083,neutral
2015-07-17,177.1521759033203,89030000,0.0008476715368914,0.007695697883343561,neutral
2015-07-20,177.2439422607422,70446800,0.0005180086383582,0.007683731129336802,neutral
2015-07-21,176.54356384277344,77965000,-0.003951494245927,0.007627071478451565,neutral
2015-07-22,176.22677612304688,88667900,-0.0017943883811515,0.007639377825912489,neutral
2015-07-23,175.23463439941406,90509100,-0.005629914735205,0.007411549861724999,neutral
2015-07-24,173.4171142578125,117755000,-0.010371923038107,0.007624447575904414,neutral
2015-07-27,172.4082794189453,132361100,-0.0058173891497663,0.0075712439840014325,neutral
2015-07-28,174.52590942382812,123544800,0.0122826468196288,0.007870767548658612,neutral
2015-07-29,175.72650146484375,105791300,0.0068791622113828,0.007907677437502017,neutral
2015-07-30,175.7682647705078,91304400,0.0002376608270007,0.007903608533323897,neutral
2015-07-31,175.50135803222656,103266900,-0.0015185149527973,0.007670856058644716,neutral
2015-08-03,174.90943908691406,113965700,-0.0033727314246981,0.0076528356723985745,neutral
2015-08-04,174.5677032470703,81820800,-0.0019537872948865,0.007594066399407051,neutral
2015-08-05,175.1429443359375,85786800,0.0032952320398753,0.007621362941769761,neutral
2015-08-06,173.70887756347656,116030800,-0.0081879791269826,0.007652376712739613,neutral
2015-08-07,173.37533569335938,117858000,-0.0019201198856132,0.0076413436987558545,neutral
2015-08-10,175.5597686767578,80270700,0.0125994448671864,0.007994914851896066,neutral
2015-08-11,173.9757080078125,126081400,-0.0090229138536966,0.00716063964406071,neutral
2015-08-12,174.1841278076172,172123700,0.0011979821906822,0.0071558401990938,neutral
2015-08-13,173.96737670898438,89383300,-0.001244379159921,0.007019721158424865,neutral
2015-08-14,174.60096740722656,72786500,0.0036420086928254,0.00704380275652455,neutral
2015-08-17,175.5764617919922,79072600,0.0055869930118455,0.007079560258370826,neutral
2015-08-18,175.06787109375,71692700,-0.0028966906671391,0.007025362303827272,neutral
2015-08-19,173.683837890625,172946000,-0.0079056950568836,0.00644270610170911,neutral
2015-08-20,170.05711364746094,194327900,-0.0208811843819799,0.007538469564836392,neutral
2015-08-21,164.93795776367188,346588500,-0.0301025683312572,0.00895252750239709,neutral
2015-08-24,157.99295043945312,507244300,-0.0421067862024202,0.011321091777201303,volatile
2015-08-25,156.13375854492188,369833100,-0.0117675623460411,0.011327355953607144,volatile
2015-08-26,162.1283416748047,339257000,0.038393894989456,0.013700708448706833,volatile
2015-08-27,166.13856506347656,274143900,0.0247348695931002,0.01446446829507349,volatile
2015-08-28,166.1468505859375,160414400,4.987115699339739e-05,0.014459770249533198,volatile
2015-08-31,164.8046112060547,163298800,-0.0080786326984185,0.01449259075403731,volatile
2015-09-01,159.88555908203125,256000400,-0.0298477820979969,0.015339537080778877,volatile
2015-09-02,162.9203338623047,160269300,0.0189809185876281,0.015864412190043514,volatile
2015-09-03,163.0370330810547,152087800,0.0007162962165829,0.015863432084515634,volatile
2015-09-04,160.5692596435547,207081000,-0.0151362754269033,0.015970720969470456,volatile
2015-09-08,164.60455322265625,116025700,0.0251311713590725,0.016726620621954923,volatile
2015-09-09,162.40342712402344,149347700,-0.0133722066342564,0.016658255334822313,volatile
2015-09-10,163.28721618652344,158611100,0.0054419360363933,0.016633106367820262,volatile
2015-09-11,164.02919006347656,119691200,0.0045439801980919,0.016674383698756134,volatile
2015-09-14,163.42056274414062,79452000,-0.0037104817691314,0.01667624783161576,volatile
2015-09-15,165.4632568359375,113806200,0.0124996148434211,0.016889486878815693,volatile
2015-09-16,166.89727783203125,99581600,0.0086667035541045,0.01699519172353591,volatile
2015-09-17,166.52206420898438,276046600,-0.0022481710182504,0.016972990604711906,volatile
2015-09-18,163.8008270263672,223657500,-0.0163416013099744,0.01714747577403892,volatile
2015-09-21,164.6472930908203,105726200,0.0051676543996743,0.017194715334169216,volatile
2015-09-22,162.51023864746094,153890900,-0.0129795905127972,0.017101449260275146,volatile
2015-09-23,162.25045776367188,92790600,-0.0015985508725552,0.017056406653846185,volatile
2015-09-24,161.6637725830078,159378800,-0.0036159231151051,0.01704615161516123,volatile
2015-09-25,161.6219024658203,155054800,-0.0002589950520052,0.017049289829813748,volatile
2015-09-28,157.5656280517578,178515900,-0.0250973064428585,0.017504666738196974,volatile
2015-09-29,157.65786743164062,159045600,0.0005854029271696,0.017441126539909108,volatile
2015-09-30,160.59945678710938,163452000,0.0186580562289047,0.017901933020427634,volatile
2015-10-01,161.01846313476562,131079000,0.0026090147254462,0.01789975319839431,volatile
2015-10-02,163.42373657226562,211003300,0.0149378735250185,0.01781653753141252,volatile
2015-10-05,166.3319091796875,126320800,0.0177952889122436,0.017272362531244406,volatile
2015-10-06,165.7619171142578,110274500,-0.003426835345309,0.01532150428254091,volatile
2015-10-07,167.1195831298828,124307300,0.0081904579728597,0.015148237712690638,volatile
2015-10-08,168.628173828125,153055200,0.0090270132918517,0.013611633965724401,volatile
2015-10-09,168.72869873046875,107069200,0.0005961334933639,0.012878432243158907,volatile
2015-10-12,168.88795471191406,56395600,0.0009438582922973,0.012878158872429999,volatile
2015-10-13,167.82359313964844,88038700,-0.0063021757477091,0.012840783913151027,volatile
2015-10-14,167.01902770996094,99106200,-0.0047941139540375,0.011534840914580107,volatile
2015-10-15,169.58360290527344,134142200,0.0153549881739585,0.01136329735737747,volatile
2015-10-16,170.3546142578125,114580100,0.004546497062984,0.011376866337102604,volatile
2015-10-19,170.43838500976562,76523900,0.000491743369078,0.010936843495406521,volatile
2015-10-20,170.2205047607422,78448500,-0.0012783519921932,0.010040963352641596,neutral
2015-10-21,169.1645050048828,102038000,-0.0062037165107908,0.009764508141424112,neutral
2015-10-22,172.02235412597656,174911700,0.0168939052611023,0.010144171460324177,neutral
2015-10-23,173.90797424316406,144442300,0.0109614830396205,0.01027115392112337,neutral
2015-10-26,173.4805908203125,69033000,-0.0024575263136236,0.010249648026655445,neutral
2015-10-27,173.1453857421875,77905800,-0.0019322338974058,0.010079261612170721,neutral
2015-10-28,175.1148223876953,135906700,0.0113744679771039,0.010156892763268815,neutral
2015-10-29,175.01426696777344,90525500,-0.0005742256340771,0.010139303293505516,neutral
2015-10-30,174.26002502441406,131076900,-0.0043096026194153,0.009625630735275397,neutral
2015-11-02,176.3216552734375,86270800,0.0118307698437125,0.009774337217552878,neutral
2015-11-03,176.8328857421875,95246100,0.0028994196314524,0.009336721172375405,neutral
2015-11-04,176.29652404785156,96224500,-0.0030331558074436,0.009363986384443444,neutral
2015-11-05,176.12051391601562,78408700,-0.0009983755084596,0.009314072147239809,neutral
2015-11-06,176.02833557128906,110471500,-0.0005233822152627,0.009317289730082215,neutral
2015-11-09,174.38572692871094,131008700,-0.0093315013020326,0.008041415338479081,neutral
2015-11-10,174.78799438476562,75874600,0.0023067682380859,0.008026636542020425,neutral
2015-11-11,174.10076904296875,67846000,-0.0039317651319007,0.007601516935639727,neutral
2015-11-12,171.67034912109375,121315200,-0.0139598459859483,0.008189210842258614,neutral
2015-11-13,169.74282836914062,153577100,-0.0112280353702401,0.008175843883752448,neutral
2015-11-16,172.32403564453125,117645200,0.0152065763260245,0.00800764885768829,neutral
2015-11-17,172.1983642578125,121123700,-0.0007292736979418,0.007968822197397035,neutral
2015-11-18,174.93043518066406,121342500,0.0158658355125902,0.008313396537878317,neutral
2015-11-19,174.7796173095703,88220500,-0.000862159125929,0.008202306463405331,neutral
2015-11-20,175.41653442382812,94011500,0.0036441155099322,0.008213087216773007,neutral
2015-11-23,175.2153778076172,64931200,-0.0011467369189093,0.008225328078098294,neutral
2015-11-24,175.45005798339844,98874400,0.0013393811588782,0.008100463970627997,neutral
2015-11-25,175.4248809814453,51980100,-0.0001434995362356,0.008019677175355287,neutral
2015-11-27,175.62603759765625,37317800,0.0011466823582009,0.007591695124629013,neutral
2015-11-30,174.8969268798828,112822700,-0.0041514955740433,0.007625321078961923,neutral
2015-12-01,176.56463623046875,97858400,0.0095353839563534,0.0077854790058034425,neutral
2015-12-02,174.7628173828125,108441300,-0.0102048682347939,0.008049832796189062,neutral
2015-12-03,172.31561279296875,166224200,-0.0140030049096955,0.008405562442972747,neutral
2015-12-04,175.67633056640625,192913900,0.0195032691406511,0.0085909094397848,neutral
2015-12-07,174.6119842529297,102027100,-0.006058564122127,0.008453264692068141,neutral
2015-12-08,173.43869018554688,103372400,-0.0067194360822523,0.008534353003442142,neutral
2015-12-09,172.0894012451172,162401500,-0.007779630594455,0.008646677638060086,neutral
2015-12-10,172.53355407714844,116128900,0.0025809423986467,0.008387056904791452,neutral
2015-12-11,169.18972778320312,211173300,-0.0193807303850596,0.0090707822096873,neutral
2015-12-14,170.04449462890625,182385200,0.0050521202256346,0.009117039783081385,neutral
2015-12-15,171.82952880859375,154069600,0.0104974535258142,0.009056514866769439,neutral
2015-12-16,174.34381103515625,197017000,0.0146324222850149,0.009466736236964183,neutral
2015-12-17,171.68711853027344,173092500,-0.0152382381061241,0.00983750129981386,neutral
2015-12-18,168.6284942626953,251393500,-0.0178151063036147,0.010314626236167577,neutral
2015-12-21,170.01953125,99094300,0.0082491217951439,0.010463508260930605,neutral
2015-12-22,171.5623779296875,111026200,0.0090745261344056,0.01050400206682836,neutral
2015-12-23,173.68682861328125,110987200,0.0123829636149275,0.010754640747203215,volatile
2015-12-24,173.4002227783203,48539600,-0.001650129933566,0.010735059035147305,volatile
2015-12-28,173.00396728515625,65899900,-0.0022852075205845,0.010421532244805007,neutral
2015-12-29,174.8502197265625,92640700,0.0106717347028415,0.010352199313440233,neutral
2015-12-30,173.6109619140625,63317700,-0.0070875393490382,0.010097271372349514,neutral
2015-12-31,171.8742218017578,114877900,-0.0100036316437459,0.010270279895262342,neutral
2016-01-04,169.4715576171875,222353500,-0.0139792003674732,0.01012368146245142,neutral
2016-01-05,169.75816345214844,110845800,0.0016911736635378,0.010135663984221931,neutral
2016-01-06,167.61685180664062,152112600,-0.0126138949783785,0.010316165000510118,neutral
2016-01-07,163.59544372558594,213436100,-0.0239916693203001,0.011104982072871767,volatile
2016-01-08,161.79971313476562,209817200,-0.0109766540554299,0.011195950232911736,volatile
2016-01-11,161.95997619628906,187941300,0.0009905027544143,0.011206563177169986,volatile
2016-01-12,163.2666778564453,172330500,0.0080680529279195,0.01135654997621817,volatile
2016-01-13,159.19464111328125,221168900,-0.0249410155006918,0.012080422267704836,volatile
2016-01-14,161.80816650390625,240795600,0.0164171693993471,0.012389231608491924,volatile
2016-01-15,158.33477783203125,324846400,-0.0214660900430582,0.012784653949002424,volatile
2016-01-19,158.5454864501953,195244400,0.0013307791317178,0.012643850523815711,volatile
2016-01-20,156.51373291015625,286547800,-0.0128149566760281,0.012050165747024333,volatile
2016-01-21,157.39056396484375,195772900,0.0056022627432368,0.012161423459014055,volatile
2016-01-22,160.6194610595703,168319600,0.0205151885436269,0.012898002335047341,volatile
2016-01-25,158.19142150878906,130371700,-0.0151167208180379,0.013070454414917757,volatile
2016-01-26,160.3496856689453,141036800,0.0136433704152303,0.013377606688574333,volatile
2016-01-27,158.6045684814453,185681700,-0.010883196809646,0.013091504162730968,volatile
2016-01-28,159.4307403564453,143798800,0.0052090042733961,0.013094477463087636,volatile
2016-01-29,163.3172149658203,210529300,0.0243771972750415,0.013780783765031073,volatile
2016-02-01,163.25819396972656,136061600,-0.0003613887005488,0.013439431263716101,volatile
2016-02-02,160.31593322753906,182564900,-0.0180221321248542,0.013542491783917573,volatile
2016-02-03,161.2770538330078,205054900,0.0059951658336081,0.013290733721441687,volatile
2016-02-04,161.5299530029297,139531800,0.0015681038555164,0.013178995493868981,volatile
2016-02-05,158.45277404785156,180788300,-0.0190502064655606,0.013390499503429727,volatile
2016-02-08,156.31982421875,191526700,-0.0134611075250561,0.01322637092039334,volatile
2016-02-09,156.32830810546875,184513100,5.427262192214677e-05,0.013237894777483017,volatile
2016-02-10,156.19337463378906,148214100,-0.0008631416364376,0.01324443544367635,volatile
2016-02-11,154.16160583496094,219058900,-0.0130080344546739,0.013086707503358093,volatile
2016-02-12,157.33995056152344,127632400,0.0206169669117555,0.013825692317993703,volatile
2016-02-16,159.99559020996094,120250700,0.0168783556811853,0.01423347587738326,volatile
2016-02-17,162.60906982421875,136009500,0.0163346977927838,0.014449144511694672,volatile
2016-02-18,161.94305419921875,102343000,-0.0040958085900126,0.014446795641204888,volatile
2016-02-19,161.86717224121094,114793000,-0.0004685718593059,0.014293063578703257,volatile
2016-02-22,164.2108612060547,103640300,0.014479087590109,0.0138850372948783,volatile
2016-02-23,162.13693237304688,111455300,-0.0126296690594991,0.013934187710792715,volatile
2016-02-24,162.87884521484375,150812200,0.0045758411173701,0.013956884347668433,volatile
2016-02-25,164.85157775878906,110728300,0.0121116560062983,0.014053850605609989,volatile
2016-02-26,164.47219848632812,129833700,-0.002301338437998,0.013228835092046132,volatile
2016-02-29,163.18228149414062,125918100,-0.0078427661577997,0.013004381032748315,volatile
2016-03-01,167.0182647705078,141799700,0.0235073516636972,0.01299334699384861,volatile
2016-03-02,167.76858520507812,102415000,0.0044924453957253,0.013001703454816192,volatile
2016-03-03,168.42611694335938,95172200,0.0039192780786552,0.012701098959626188,volatile
2016-03-04,168.97413635253906,129293600,0.0032537674033297,0.012688715232392058,volatile
2016-03-07,169.10903930664062,100219000,0.0007983645131353,0.012222681967891747,volatile
2016-03-08,167.26275634765625,123974900,-0.0109177070992435,0.012045148589338344,volatile
2016-03-09,168.08892822265625,94801200,0.0049393654214497,0.011856638126105263,volatile
2016-03-10,168.2238006591797,156838700,0.0008023873907077,0.011620628175434008,volatile
2016-03-11,170.9384765625,137964500,0.0161372879026804,0.01189184856484819,volatile
2016-03-14,170.71929931640625,73612000,-0.0012821995989511,0.01115621365051507,volatile
2016-03-15,170.4411163330078,93169100,-0.0016294758970564,0.011166058993910339,volatile
2016-03-16,171.4274444580078,129303200,0.0057869142506254,0.010560637196295365,neutral
2016-03-17,172.51498413085938,134278500,0.0063440231305436,0.010565048827188499,neutral
2016-03-18,173.1929168701172,138372400,0.0039297035134269,0.010568192203985017,neutral
2016-03-21,173.43865966796875,72926700,0.0014188963514936,0.009767295392893309,neutral
2016-03-22,173.345458984375,97471900,-0.0005373697177559,0.009286547015732664,neutral
2016-03-23,172.20147705078125,81052500,-0.0065994341028389,0.009449542644149798,neutral
2016-03-24,172.1251983642578,84360900,-0.0004429618597344,0.009443512177601825,neutral
2016-03-28,172.2268524169922,62408200,0.0005905820513232,0.008947801687552279,neutral
2016-03-29,173.8199920654297,92922900,0.0092502395885412,0.008434396920539598,neutral
2016-03-30,174.5826416015625,86365300,0.00438758238952,0.008043297229246741,neutral
2016-03-31,174.1589813232422,94584100,-0.0024267033333542,0.007687731260128961,neutral
2016-04-01,175.34532165527344,114423500,0.0068118240185923,0.007631646786844787,neutral
2016-04-04,174.77755737304688,63497000,-0.0032379779332966,0.007687614388128567,neutral
2016-04-05,173.0319061279297,99662200,-0.0099878455297968,0.0076806126665656645,neutral
2016-04-06,174.92160034179688,91839800,0.0109210737843346,0.007354273073254231,neutral
2016-04-07,172.82852172851562,113859000,-0.0119658098782047,0.007804197175675589,neutral
2016-04-08,173.29461669921875,95040600,0.0026968637238897,0.007569653156942421,neutral
2016-04-11,172.8878936767578,83757500,-0.0023470032145711,0.007570488791522839,neutral
2016-04-12,174.49786376953125,115350600,0.0093122199509443,0.0074726874736152854,neutral
2016-04-13,176.260498046875,96336400,0.0101011796893499,0.006495479356873012,neutral
2016-04-14,176.26902770996094,65212900,4.8392369138117175e-05,0.006483030295284083,neutral
2016-04-15,176.07411193847656,75761600,-0.0011057857073172,0.006487804410869264,neutral
2016-04-18,177.311279296875,82531000,0.0070264012396707,0.006559107610469491,neutral
2016-04-19,177.87062072753906,88316100,0.0031545733180773,0.0065629435850449456,neutral
2016-04-20,178.0400390625,81100300,0.000952480709113,0.0061183960298798615,stable
2016-04-21,177.08253479003906,85695000,-0.0053780277599513,0.006242106576774782,stable
2016-04-22,177.08253479003906,99251700,0.0,0.006248057414960081,stable
2016-04-25,176.77749633789062,66166500,-0.0017225778505493,0.005650332834785288,stable
2016-04-26,177.0401611328125,75864200,0.0014858497284055,0.005632059590990168,stable
2016-04-27,177.404541015625,77329400,0.0020581764074376,0.005607734891491843,stable
2016-04-28,175.79446411132812,97216200,-0.0090757367036905,0.00585345689720299,stable
2016-04-29,174.84532165527344,142424100,-0.0053991600978606,0.005866398217555637,stable
2016-05-02,176.23512268066406,62188000,0.0079487458528102,0.005992800866961486,stable
2016-05-03,174.70132446289062,106422100,-0.0087031358700992,0.006225413411345786,stable
2016-05-04,173.7267608642578,92243800,-0.0055784556964811,0.006315082304925367,stable
2016-05-05,173.69288635253906,67619200,-0.0001949872981584,0.006188033121783807,stable
2016-05-06,174.32847595214844,89315000,0.0036592724834989,0.006216173031125123,stable
2016-05-09,174.4724884033203,74374900,0.000826098262979,0.006216514890132764,stable
2016-05-10,176.64183044433594,77472200,0.0124337198424135,0.006396471008664086,neutral
2016-05-11,174.98941040039062,81727000,-0.0093546361005697,0.006601448631210692,neutral
2016-05-12,175.0402374267578,89586300,0.0002904577268469,0.006584223474884643,neutral
2016-05-13,173.51492309570312,96474600,-0.0087140782798179,0.006655519498854608,neutral
